0,1,2,3,4,5,6,7
phi4:14b,10,2,2,10.2,8,8.01,4.47
phi4:14b,10,2,3,10.2,8,15.21,1.715
phi4:14b,10,2,4,10.2,8,14.22,4.793
phi4:14b,10,2,5,10.2,8,8.08,4.305
phi4:14b,10,2,6,10.2,8,8.04,3.969
phi4:14b,10,2,0,10.2,10,9.91,3.942
phi4:14b,10,2,1,10.2,10,10.07,4.292
phi4:14b,10,2,2,10.2,10,8.55,4.261
phi4:14b,10,2,3,10.2,10,11.87,1.321
phi4:14b,10,2,4,10.2,10,12.88,6.344
phi4:14b,10,2,5,10.2,10,10.45,4.889
phi4:14b,10,2,6,10.2,10,7.47,3.565
phi4:14b,10,2,0,10.2,12,13.71,5.163
phi4:14b,10,2,1,10.2,12,14.43,5.641
phi4:14b,10,2,2,10.2,12,12.49,4.67
phi4:14b,10,2,3,10.2,12,17.19,1.609
phi4:14b,10,2,4,10.2,12,12.41,12.958
phi4:14b,10,2,5,10.2,12,14.49,5.077
phi4:14b,10,2,6,10.2,12,10.44,4.158
phi4:14b,12,0,0,11.81,0,7.56,7.76
phi4:14b,12,0,1,11.81,0,8.14,7.873
phi4:14b,12,0,2,11.81,0,7.48,11.329
phi4:14b,12,0,3,11.81,0,7.83,8.219
phi4:14b,12,0,4,11.81,0,15.32,9.994
phi4:14b,12,0,5,11.81,0,6.12,3.964
phi4:14b,12,0,6,11.81,0,7.11,7.91
phi4:14b,12,0,0,11.81,2,8.5,11.565
phi4:14b,12,0,1,11.81,2,7.78,9.331
phi4:14b,12,0,2,11.81,2,7.07,9.189
phi4:14b,12,0,3,11.81,2,8.6,11.789
phi4:14b,12,0,4,11.81,2,14.53,10.971
phi4:14b,12,0,5,11.81,2,7.49,7.106
phi4:14b,12,0,6,11.81,2,8.19,10.092
phi4:14b,12,0,0,11.81,4,9.42,10.896
phi4:14b,12,0,1,11.81,4,7.79,10.724
phi4:14b,12,0,2,11.81,4,9.42,9.471
phi4:14b,12,0,3,11.81,4,8.86,8.201
phi4:14b,12,0,4,11.81,4,16.37,11.936
phi4:14b,12,0,5,11.81,4,7.35,7.755
phi4:14b,12,0,6,11.81,4,8.8,11.079
phi4:14b,12,0,0,11.81,6,10.05,13.675
phi4:14b,12,0,1,11.81,6,8.26,12.751
phi4:14b,12,0,2,11.81,6,8.72,8.205
phi4:14b,12,0,3,11.81,6,11.8,19.861
phi4:14b,12,0,4,11.81,6,14.31,13.647
phi4:14b,12,0,5,11.81,6,8.72,12.342
phi4:14b,12,0,6,11.81,6,7.89,9.68
phi4:14b,12,0,0,11.81,8,8.69,10.267
phi4:14b,12,0,1,11.81,8,8.35,8.289
phi4:14b,12,0,2,11.81,8,10.15,11.165
phi4:14b,12,0,3,11.81,8,9.51,14.983
phi4:14b,12,0,4,11.81,8,14.64,11.322
phi4:14b,12,0,5,11.81,8,9.28,9.778
phi4:14b,12,0,6,11.81,8,9.25,12.207
phi4:14b,12,0,0,11.81,10,11.3,8.747
phi4:14b,12,0,1,11.81,10,12.9,10.639
phi4:14b,12,0,2,11.81,10,7.89,9.212
phi4:14b,12,0,3,11.81,10,10.98,12.228
phi4:14b,12,0,4,11.81,10,17.17,11.148
phi4:14b,12,0,5,11.81,10,11.72,12.437
phi4:14b,12,0,6,11.81,10,8.44,11.803
phi4:14b,12,0,0,11.81,12,14.4,12.312
phi4:14b,12,0,1,11.81,12,15.0,10.068
phi4:14b,12,0,2,11.81,12,12.65,14.773
phi4:14b,12,0,3,11.81,12,15.15,15.46
phi4:14b,12,0,4,11.81,12,15.53,9.513
phi4:14b,12,0,5,11.81,12,14.95,14.521
phi4:14b,12,0,6,11.81,12,14.28,7.583
phi4:14b,12,1,0,11.54,0,6.8,8.432
phi4:14b,12,1,1,11.54,0,6.84,6.314
phi4:14b,12,1,2,11.54,0,5.82,8.46
phi4:14b,12,1,3,11.54,0,6.67,9.274
phi4:14b,12,1,4,11.54,0,11.74,11.146
phi4:14b,12,1,5,11.54,0,6.04,8.672
phi4:14b,12,1,6,11.54,0,5.98,8.468
phi4:14b,12,1,0,11.54,2,6.73,6.193
phi4:14b,12,1,1,11.54,2,7.32,7.017
phi4:14b,12,1,2,11.54,2,5.91,6.098
phi4:14b,12,1,3,11.54,2,8.87,5.061
phi4:14b,12,1,4,11.54,2,13.46,11.225
phi4:14b,12,1,5,11.54,2,5.38,4.661
phi4:14b,12,1,6,11.54,2,6.17,9.492
phi4:14b,12,1,0,11.54,4,8.98,8.08
phi4:14b,12,1,1,11.54,4,9.34,7.077
phi4:14b,12,1,2,11.54,4,7.68,10.114
phi4:14b,12,1,3,11.54,4,6.43,8.506
phi4:14b,12,1,4,11.54,4,14.08,16.252
phi4:14b,12,1,5,11.54,4,7.03,8.876
phi4:14b,12,1,6,11.54,4,6.94,8.583
phi4:14b,12,1,0,11.54,6,8.45,8.595
phi4:14b,12,1,1,11.54,6,9.45,9.58
phi4:14b,12,1,2,11.54,6,7.76,9.765
phi4:14b,12,1,3,11.54,6,8.75,11.487
phi4:14b,12,1,4,11.54,6,11.78,10.715
phi4:14b,12,1,5,11.54,6,8.49,8.668
phi4:14b,12,1,6,11.54,6,10.16,8.378
phi4:14b,12,1,0,11.54,8,10.33,9.452
phi4:14b,12,1,1,11.54,8,10.23,8.644
phi4:14b,12,1,2,11.54,8,8.51,10.122
phi4:14b,12,1,3,11.54,8,7.95,7.891
phi4:14b,12,1,4,11.54,8,12.29,12.56
phi4:14b,12,1,5,11.54,8,7.62,10.308
phi4:14b,12,1,6,11.54,8,8.96,12.545
phi4:14b,12,1,0,11.54,10,11.02,9.983
phi4:14b,12,1,1,11.54,10,10.71,9.764
phi4:14b,12,1,2,11.54,10,9.15,11.735
phi4:14b,12,1,3,11.54,10,9.5,12.084
phi4:14b,12,1,4,11.54,10,11.71,9.519
phi4:14b,12,1,5,11.54,10,10.24,11.547
phi4:14b,12,1,6,11.54,10,8.08,11.092
phi4:14b,12,1,0,11.54,12,12.81,8.863
phi4:14b,12,1,1,11.54,12,10.73,11.15
phi4:14b,12,1,2,11.54,12,12.86,11.336
phi4:14b,12,1,3,11.54,12,13.95,12.03
phi4:14b,12,1,4,11.54,12,12.64,8.578
phi4:14b,12,1,5,11.54,12,12.31,8.429
phi4:14b,12,1,6,11.54,12,10.39,12.28
phi4:14b,12,2,0,11.65,0,6.39,4.475
phi4:14b,12,2,1,11.65,0,7.04,6.136
phi4:14b,12,2,2,11.65,0,6.29,7.509
phi4:14b,12,2,3,11.65,0,6.22,4.931
phi4:14b,12,2,4,11.65,0,15.13,5.518
phi4:14b,12,2,5,11.65,0,7.58,4.974
phi4:14b,12,2,6,11.65,0,6.52,5.739
phi4:14b,12,2,0,11.65,2,7.57,5.728
phi4:14b,12,2,1,11.65,2,8.14,6.545
phi4:14b,12,2,2,11.65,2,6.63,6.277
phi4:14b,12,2,3,11.65,2,8.19,7.245
phi4:14b,12,2,4,11.65,2,16.77,7.76
phi4:14b,12,2,5,11.65,2,5.72,6.277
phi4:14b,12,2,6,11.65,2,5.97,5.272
phi4:14b,12,2,0,11.65,4,7.88,6.907
phi4:14b,12,2,1,11.65,4,8.79,6.074
phi4:14b,12,2,2,11.65,4,7.8,4.633
phi4:14b,12,2,3,11.65,4,8.84,7.29
phi4:14b,12,2,4,11.65,4,13.04,5.936
phi4:14b,12,2,5,11.65,4,6.46,10.586
phi4:14b,12,2,6,11.65,4,7.47,7.354
phi4:14b,12,2,0,11.65,6,10.3,6.383
phi4:14b,12,2,1,11.65,6,8.86,6.464
phi4:14b,12,2,2,11.65,6,8.5,5.807
phi4:14b,12,2,3,11.65,6,8.45,7.416
phi4:14b,12,2,4,11.65,6,12.47,6.722
phi4:14b,12,2,5,11.65,6,9.03,7.39
phi4:14b,12,2,6,11.65,6,7.85,6.848
phi4:14b,12,2,0,11.65,8,11.51,6.228
phi4:14b,12,2,1,11.65,8,9.56,5.853
phi4:14b,12,2,2,11.65,8,10.52,5.365
phi4:14b,12,2,3,11.65,8,9.18,6.95
phi4:14b,12,2,4,11.65,8,13.24,6.502
phi4:14b,12,2,5,11.65,8,9.24,6.385
phi4:14b,12,2,6,11.65,8,8.02,6.775
phi4:14b,12,2,0,11.65,10,13.12,5.755
phi4:14b,12,2,1,11.65,10,12.04,6.423
phi4:14b,12,2,2,11.65,10,11.0,6.442
phi4:14b,12,2,3,11.65,10,12.68,8.151
phi4:14b,12,2,4,11.65,10,13.29,6.251
phi4:14b,12,2,5,11.65,10,9.89,5.688
phi4:14b,12,2,6,11.65,10,9.52,5.409
phi4:14b,12,2,0,11.65,12,15.62,6.93
phi4:14b,12,2,1,11.65,12,12.67,5.652
phi4:14b,12,2,2,11.65,12,14.62,7.076
phi4:14b,12,2,3,11.65,12,15.36,7.358
phi4:14b,12,2,4,11.65,12,13.36,6.876
phi4:14b,12,2,5,11.65,12,13.62,7.227
phi4:14b,12,2,6,11.65,12,12.69,5.681
qwen2.5:0.5b,0,0,0,0.44,0,7.03,0.904
qwen2.5:0.5b,0,0,1,0.44,0,0.07,0.663
qwen2.5:0.5b,0,0,2,0.44,0,0.45,0.628
qwen2.5:0.5b,0,0,3,0.44,0,11.67,0.491
qwen2.5:0.5b,0,0,4,0.44,0,10.57,0.92
qwen2.5:0.5b,0,0,5,0.44,0,2.14,0.597
qwen2.5:0.5b,0,0,6,0.44,0,0.25,0.67
qwen2.5:0.5b,0,0,0,0.44,2,0.75,0.647
qwen2.5:0.5b,0,0,1,0.44,2,4.32,0.817
qwen2.5:0.5b,0,0,2,0.44,2,0.21,0.619
qwen2.5:0.5b,0,0,3,0.44,2,3.03,0.528
qwen2.5:0.5b,0,0,4,0.44,2,8.37,0.909
qwen2.5:0.5b,0,0,5,0.44,2,1.19,0.726
qwen2.5:0.5b,0,0,6,0.44,2,0.58,0.694
qwen2.5:0.5b,0,0,0,0.44,4,1.59,0.579
qwen2.5:0.5b,0,0,1,0.44,4,1.9,0.641
qwen2.5:0.5b,0,0,2,0.44,4,0.85,0.672
qwen2.5:0.5b,0,0,3,0.44,4,5.48,0.529
qwen2.5:0.5b,0,0,4,0.44,4,13.78,0.959
qwen2.5:0.5b,0,0,5,0.44,4,3.85,0.989
qwen2.5:0.5b,0,0,6,0.44,4,6.46,1.198
qwen2.5:0.5b,0,0,0,0.44,6,5.92,0.918
qwen2.5:0.5b,0,0,1,0.44,6,1.04,0.591
qwen2.5:0.5b,0,0,2,0.44,6,1.84,0.753
qwen2.5:0.5b,0,0,3,0.44,6,6.38,0.542
qwen2.5:0.5b,0,0,4,0.44,6,2.02,0.681
qwen2.5:0.5b,0,0,5,0.44,6,5.45,1.1
qwen2.5:0.5b,0,0,6,0.44,6,4.06,0.931
qwen2.5:0.5b,0,0,0,0.44,8,0.73,0.516
qwen2.5:0.5b,0,0,1,0.44,8,3.07,0.609
qwen2.5:0.5b,0,0,2,0.44,8,0.57,0.671
qwen2.5:0.5b,0,0,3,0.44,8,6.12,0.628
qwen2.5:0.5b,0,0,4,0.44,8,7.56,0.904
qwen2.5:0.5b,0,0,5,0.44,8,0.82,0.705
qwen2.5:0.5b,0,0,6,0.44,8,0.07,0.521
qwen2.5:0.5b,0,0,0,0.44,10,0.21,0.599
qwen2.5:0.5b,0,0,1,0.44,10,1.36,0.571
qwen2.5:0.5b,0,0,2,0.44,10,0.21,0.655
qwen2.5:0.5b,0,0,3,0.44,10,4.15,0.602
qwen2.5:0.5b,0,0,4,0.44,10,6.69,0.921
qwen2.5:0.5b,0,0,5,0.44,10,8.3,0.81
qwen2.5:0.5b,0,0,6,0.44,10,4.8,0.806
qwen2.5:0.5b,0,0,0,0.44,12,0.66,0.655
qwen2.5:0.5b,0,0,1,0.44,12,2.86,0.616
qwen2.5:0.5b,0,0,2,0.44,12,2.98,0.511
qwen2.5:0.5b,0,0,3,0.44,12,1.38,0.494
qwen2.5:0.5b,0,0,4,0.44,12,12.63,0.599
qwen2.5:0.5b,0,0,5,0.44,12,11.83,2.314
qwen2.5:0.5b,0,0,6,0.44,12,6.02,0.721
qwen2.5:0.5b,0,1,0,-0.18,0,3.29,0.685
qwen2.5:0.5b,0,1,1,-0.18,0,0.17,0.687
qwen2.5:0.5b,0,1,2,-0.18,0,2.19,0.614
qwen2.5:0.5b,0,1,3,-0.18,0,2.86,0.704
qwen2.5:0.5b,0,1,4,-0.18,0,9.81,0.757
qwen2.5:0.5b,0,1,5,-0.18,0,3.26,0.69
qwen2.5:0.5b,0,1,6,-0.18,0,0.06,0.609
qwen2.5:0.5b,0,1,0,-0.18,2,2.69,0.805
qwen2.5:0.5b,0,1,1,-0.18,2,1.57,0.737
qwen2.5:0.5b,0,1,2,-0.18,2,0.05,0.701
qwen2.5:0.5b,0,1,3,-0.18,2,3.64,0.56
qwen2.5:0.5b,0,1,4,-0.18,2,7.38,0.995
qwen2.5:0.5b,0,1,5,-0.18,2,2.87,0.782
qwen2.5:0.5b,0,1,6,-0.18,2,2.16,0.863
qwen2.5:0.5b,0,1,0,-0.18,4,-0.19,0.718
qwen2.5:0.5b,0,1,1,-0.18,4,-0.1,0.725
qwen2.5:0.5b,0,1,2,-0.18,4,0.15,0.658
qwen2.5:0.5b,0,1,3,-0.18,4,3.23,0.647
qwen2.5:0.5b,0,1,4,-0.18,4,12.32,0.799
qwen2.5:0.5b,0,1,5,-0.18,4,0.63,0.605
qwen2.5:0.5b,0,1,6,-0.18,4,2.02,0.684
qwen2.5:0.5b,0,1,0,-0.18,6,-0.29,0.721
qwen2.5:0.5b,0,1,1,-0.18,6,1.4,0.719
qwen2.5:0.5b,0,1,2,-0.18,6,-0.2,0.723
qwen2.5:0.5b,0,1,3,-0.18,6,2.3,0.581
qwen2.5:0.5b,0,1,4,-0.18,6,10.84,0.755
qwen2.5:0.5b,0,1,5,-0.18,6,6.32,1.346
qwen2.5:0.5b,0,1,6,-0.18,6,2.92,0.764
qwen2.5:0.5b,0,1,0,-0.18,8,0.46,0.754
qwen2.5:0.5b,0,1,1,-0.18,8,1.62,0.695
qwen2.5:0.5b,0,1,2,-0.18,8,0.72,0.619
qwen2.5:0.5b,0,1,3,-0.18,8,2.16,0.636
qwen2.5:0.5b,0,1,4,-0.18,8,9.24,0.623
qwen2.5:0.5b,0,1,5,-0.18,8,0.83,0.665
qwen2.5:0.5b,0,1,6,-0.18,8,-0.18,0.739
qwen2.5:0.5b,0,1,0,-0.18,10,-0.1,0.719
qwen2.5:0.5b,0,1,1,-0.18,10,1.28,0.664
qwen2.5:0.5b,0,1,2,-0.18,10,0.55,0.696
qwen2.5:0.5b,0,1,3,-0.18,10,6.75,0.729
qwen2.5:0.5b,0,1,4,-0.18,10,6.62,0.679
qwen2.5:0.5b,0,1,5,-0.18,10,-0.12,0.723
qwen2.5:0.5b,0,1,6,-0.18,10,1.46,0.645
qwen2.5:0.5b,0,1,0,-0.18,12,-0.18,0.706
qwen2.5:0.5b,0,1,1,-0.18,12,0.18,0.684
qwen2.5:0.5b,0,1,2,-0.18,12,-0.15,0.72
qwen2.5:0.5b,0,1,3,-0.18,12,3.0,0.664
qwen2.5:0.5b,0,1,4,-0.18,12,6.66,0.767
qwen2.5:0.5b,0,1,5,-0.18,12,11.6,1.388
qwen2.5:0.5b,0,1,6,-0.18,12,0.28,0.727
qwen2.5:0.5b,0,2,0,0.33,0,5.31,0.739
qwen2.5:0.5b,0,2,1,0.33,0,6.59,0.748
qwen2.5:0.5b,0,2,2,0.33,0,4.19,0.675
qwen2.5:0.5b,0,2,3,0.33,0,6.36,0.54
qwen2.5:0.5b,0,2,4,0.33,0,9.84,1.133
qwen2.5:0.5b,0,2,5,0.33,0,2.41,0.655
qwen2.5:0.5b,0,2,6,0.33,0,1.92,0.647
qwen2.5:0.5b,0,2,0,0.33,2,6.73,0.765
qwen2.5:0.5b,0,2,1,0.33,2,4.74,0.883
qwen2.5:0.5b,0,2,2,0.33,2,4.25,0.623
qwen2.5:0.5b,0,2,3,0.33,2,4.1,0.624
qwen2.5:0.5b,0,2,4,0.33,2,10.26,1.279
qwen2.5:0.5b,0,2,5,0.33,2,0.54,0.758
qwen2.5:0.5b,0,2,6,0.33,2,7.73,0.627
qwen2.5:0.5b,0,2,0,0.33,4,3.77,0.662
qwen2.5:0.5b,0,2,1,0.33,4,1.83,0.665
qwen2.5:0.5b,0,2,2,0.33,4,4.75,0.607
qwen2.5:0.5b,0,2,3,0.33,4,4.52,0.619
qwen2.5:0.5b,0,2,4,0.33,4,8.35,0.577
qwen2.5:0.5b,0,2,5,0.33,4,3.57,0.903
qwen2.5:0.5b,0,2,6,0.33,4,6.02,0.61
qwen2.5:0.5b,0,2,0,0.33,6,6.6,0.714
qwen2.5:0.5b,0,2,1,0.33,6,6.18,0.731
qwen2.5:0.5b,0,2,2,0.33,6,6.09,0.706
qwen2.5:0.5b,0,2,3,0.33,6,5.5,0.598
qwen2.5:0.5b,0,2,4,0.33,6,12.12,1.511
qwen2.5:0.5b,0,2,5,0.33,6,5.98,0.722
qwen2.5:0.5b,0,2,6,0.33,6,5.61,0.552
qwen2.5:0.5b,0,2,0,0.33,8,5.26,0.619
qwen2.5:0.5b,0,2,1,0.33,8,4.59,0.667
qwen2.5:0.5b,0,2,2,0.33,8,5.59,0.673
qwen2.5:0.5b,0,2,3,0.33,8,4.81,0.568
qwen2.5:0.5b,0,2,4,0.33,8,12.65,0.561
qwen2.5:0.5b,0,2,5,0.33,8,3.02,0.713
qwen2.5:0.5b,0,2,6,0.33,8,3.73,0.649
qwen2.5:0.5b,0,2,0,0.33,10,4.59,0.687
qwen2.5:0.5b,0,2,1,0.33,10,5.38,0.754
qwen2.5:0.5b,0,2,2,0.33,10,4.59,0.725
qwen2.5:0.5b,0,2,3,0.33,10,6.93,0.583
qwen2.5:0.5b,0,2,4,0.33,10,10.02,1.099
qwen2.5:0.5b,0,2,5,0.33,10,4.73,0.621
qwen2.5:0.5b,0,2,6,0.33,10,2.37,0.578
qwen2.5:0.5b,0,2,0,0.33,12,10.56,1.113
qwen2.5:0.5b,0,2,1,0.33,12,7.79,0.754
qwen2.5:0.5b,0,2,2,0.33,12,7.15,0.713
qwen2.5:0.5b,0,2,3,0.33,12,3.84,0.576
qwen2.5:0.5b,0,2,4,0.33,12,6.16,1.098
qwen2.5:0.5b,0,2,5,0.33,12,12.69,1.017
qwen2.5:0.5b,0,2,6,0.33,12,10.84,0.645
qwen2.5:0.5b,2,0,0,1.99,0,2.74,0.756
qwen2.5:0.5b,2,0,1,1.99,0,4.5,0.825
qwen2.5:0.5b,2,0,2,1.99,0,4.53,0.645
qwen2.5:0.5b,2,0,3,1.99,0,6.78,0.555
qwen2.5:0.5b,2,0,4,1.99,0,11.77,1.145
qwen2.5:0.5b,2,0,5,1.99,0,2.31,0.735
qwen2.5:0.5b,2,0,6,1.99,0,1.99,0.71
qwen2.5:0.5b,2,0,0,1.99,2,4.56,0.821
qwen2.5:0.5b,2,0,1,1.99,2,5.15,0.733
qwen2.5:0.5b,2,0,2,1.99,2,1.99,0.748
qwen2.5:0.5b,2,0,3,1.99,2,3.82,0.676
qwen2.5:0.5b,2,0,4,1.99,2,5.42,1.044
qwen2.5:0.5b,2,0,5,1.99,2,4.05,0.517
qwen2.5:0.5b,2,0,6,1.99,2,2.54,0.641
qwen2.5:0.5b,2,0,0,1.99,4,1.99,0.707
qwen2.5:0.5b,2,0,1,1.99,4,2.32,0.699
qwen2.5:0.5b,2,0,2,1.99,4,2.01,0.706
qwen2.5:0.5b,2,0,3,1.99,4,4.02,0.638
qwen2.5:0.5b,2,0,4,1.99,4,11.08,1.021
qwen2.5:0.5b,2,0,5,1.99,4,6.9,1.536
qwen2.5:0.5b,2,0,6,1.99,4,2.06,0.694
qwen2.5:0.5b,2,0,0,1.99,6,2.63,0.763
qwen2.5:0.5b,2,0,1,1.99,6,5.08,0.792
qwen2.5:0.5b,2,0,2,1.99,6,2.74,0.624
qwen2.5:0.5b,2,0,3,1.99,6,5.01,0.559
qwen2.5:0.5b,2,0,4,1.99,6,8.15,0.816
qwen2.5:0.5b,2,0,5,1.99,6,4.81,0.785
qwen2.5:0.5b,2,0,6,1.99,6,7.57,0.776
qwen2.5:0.5b,2,0,0,1.99,8,4.14,0.745
qwen2.5:0.5b,2,0,1,1.99,8,1.99,0.746
qwen2.5:0.5b,2,0,2,1.99,8,2.52,0.693
qwen2.5:0.5b,2,0,3,1.99,8,4.8,0.473
qwen2.5:0.5b,2,0,4,1.99,8,7.34,0.886
qwen2.5:0.5b,2,0,5,1.99,8,8.81,0.753
qwen2.5:0.5b,2,0,6,1.99,8,3.94,0.51
qwen2.5:0.5b,2,0,0,1.99,10,2.68,0.687
qwen2.5:0.5b,2,0,1,1.99,10,3.04,0.726
qwen2.5:0.5b,2,0,2,1.99,10,2.13,0.725
qwen2.5:0.5b,2,0,3,1.99,10,5.61,0.695
qwen2.5:0.5b,2,0,4,1.99,10,6.99,0.701
qwen2.5:0.5b,2,0,5,1.99,10,9.52,0.884
qwen2.5:0.5b,2,0,6,1.99,10,1.99,0.745
qwen2.5:0.5b,2,0,0,1.99,12,1.99,0.75
qwen2.5:0.5b,2,0,1,1.99,12,5.6,0.792
qwen2.5:0.5b,2,0,2,1.99,12,4.1,0.572
qwen2.5:0.5b,2,0,3,1.99,12,4.09,0.583
qwen2.5:0.5b,2,0,4,1.99,12,7.42,0.792
qwen2.5:0.5b,2,0,5,1.99,12,12.31,1496.124
qwen2.5:0.5b,2,0,6,1.99,12,6.62,1.162
qwen2.5:0.5b,2,1,0,2.17,0,3.0,0.447
qwen2.5:0.5b,2,1,1,2.17,0,1.97,0.745
qwen2.5:0.5b,2,1,2,2.17,0,1.97,0.753
qwen2.5:0.5b,2,1,3,2.17,0,4.24,0.455
qwen2.5:0.5b,2,1,4,2.17,0,8.01,0.433
qwen2.5:0.5b,2,1,5,2.17,0,3.84,0.407
qwen2.5:0.5b,2,1,6,2.17,0,1.24,0.463
qwen2.5:0.5b,2,1,0,2.17,2,2.97,0.705
qwen2.5:0.5b,2,1,1,2.17,2,1.97,0.759
qwen2.5:0.5b,2,1,2,2.17,2,2.93,0.802
qwen2.5:0.5b,2,1,3,2.17,2,5.62,0.452
qwen2.5:0.5b,2,1,4,2.17,2,12.1,0.487
qwen2.5:0.5b,2,1,5,2.17,2,3.95,0.547
qwen2.5:0.5b,2,1,6,2.17,2,3.38,0.768
qwen2.5:0.5b,2,1,0,2.17,4,3.75,0.494
qwen2.5:0.5b,2,1,1,2.17,4,4.85,0.571
qwen2.5:0.5b,2,1,2,2.17,4,1.83,0.671
qwen2.5:0.5b,2,1,3,2.17,4,4.82,0.455
qwen2.5:0.5b,2,1,4,2.17,4,8.89,1.075
qwen2.5:0.5b,2,1,5,2.17,4,4.05,0.995
qwen2.5:0.5b,2,1,6,2.17,4,2.73,0.777
qwen2.5:0.5b,2,1,0,2.17,6,2.4,0.726
qwen2.5:0.5b,2,1,1,2.17,6,4.8,0.46
qwen2.5:0.5b,2,1,2,2.17,6,1.97,0.711
qwen2.5:0.5b,2,1,3,2.17,6,5.07,1.003
qwen2.5:0.5b,2,1,4,2.17,6,11.61,0.508
qwen2.5:0.5b,2,1,5,2.17,6,4.17,0.639
qwen2.5:0.5b,2,1,6,2.17,6,2.43,0.599
qwen2.5:0.5b,2,1,0,2.17,8,2.28,0.418
qwen2.5:0.5b,2,1,1,2.17,8,4.0,0.41
qwen2.5:0.5b,2,1,2,2.17,8,2.48,0.682
qwen2.5:0.5b,2,1,3,2.17,8,5.33,0.47
qwen2.5:0.5b,2,1,4,2.17,8,5.09,0.673
qwen2.5:0.5b,2,1,5,2.17,8,3.78,0.558
qwen2.5:0.5b,2,1,6,2.17,8,1.95,0.73
qwen2.5:0.5b,2,1,0,2.17,10,2.67,0.572
qwen2.5:0.5b,2,1,1,2.17,10,-0.42,0.458
qwen2.5:0.5b,2,1,2,2.17,10,1.81,0.702
qwen2.5:0.5b,2,1,3,2.17,10,6.71,0.438
qwen2.5:0.5b,2,1,4,2.17,10,5.64,0.479
qwen2.5:0.5b,2,1,5,2.17,10,3.15,0.532
qwen2.5:0.5b,2,1,6,2.17,10,0.94,0.51
qwen2.5:0.5b,2,1,0,2.17,12,6.18,0.555
qwen2.5:0.5b,2,1,1,2.17,12,2.0,0.719
qwen2.5:0.5b,2,1,2,2.17,12,2.4,0.729
qwen2.5:0.5b,2,1,3,2.17,12,7.97,0.493
qwen2.5:0.5b,2,1,4,2.17,12,12.39,1.017
qwen2.5:0.5b,2,1,5,2.17,12,9.54,0.908
qwen2.5:0.5b,2,1,6,2.17,12,2.4,0.757
qwen2.5:0.5b,2,2,0,1.96,0,3.88,0.561
qwen2.5:0.5b,2,2,1,1.96,0,2.24,0.689
qwen2.5:0.5b,2,2,2,1.96,0,3.03,0.497
qwen2.5:0.5b,2,2,3,1.96,0,9.66,0.422
qwen2.5:0.5b,2,2,4,1.96,0,10.58,0.488
qwen2.5:0.5b,2,2,5,1.96,0,2.41,0.746
qwen2.5:0.5b,2,2,6,1.96,0,2.24,0.665
qwen2.5:0.5b,2,2,0,1.96,2,4.97,0.58
qwen2.5:0.5b,2,2,1,1.96,2,1.97,0.659
qwen2.5:0.5b,2,2,2,1.96,2,3.17,0.777
qwen2.5:0.5b,2,2,3,1.96,2,8.96,0.616
qwen2.5:0.5b,2,2,4,1.96,2,10.6,0.855
qwen2.5:0.5b,2,2,5,1.96,2,3.02,0.436
qwen2.5:0.5b,2,2,6,1.96,2,3.07,0.702
qwen2.5:0.5b,2,2,0,1.96,4,1.88,0.463
qwen2.5:0.5b,2,2,1,1.96,4,4.34,0.569
qwen2.5:0.5b,2,2,2,1.96,4,4.13,0.833
qwen2.5:0.5b,2,2,3,1.96,4,8.34,0.617
qwen2.5:0.5b,2,2,4,1.96,4,11.78,1.336
qwen2.5:0.5b,2,2,5,1.96,4,3.83,0.982
qwen2.5:0.5b,2,2,6,1.96,4,3.22,0.546
qwen2.5:0.5b,2,2,0,1.96,6,6.25,0.532
qwen2.5:0.5b,2,2,1,1.96,6,4.91,1.066
qwen2.5:0.5b,2,2,2,1.96,6,1.73,0.678
qwen2.5:0.5b,2,2,3,1.96,6,2.52,0.524
qwen2.5:0.5b,2,2,4,1.96,6,10.0,0.94
qwen2.5:0.5b,2,2,5,1.96,6,8.13,1.041
qwen2.5:0.5b,2,2,6,1.96,6,8.41,0.636
qwen2.5:0.5b,2,2,0,1.96,8,2.15,0.695
qwen2.5:0.5b,2,2,1,1.96,8,4.29,0.539
qwen2.5:0.5b,2,2,2,1.96,8,2.4,0.723
qwen2.5:0.5b,2,2,3,1.96,8,7.77,0.516
qwen2.5:0.5b,2,2,4,1.96,8,13.26,1.124
qwen2.5:0.5b,2,2,5,1.96,8,7.98,1.286
qwen2.5:0.5b,2,2,6,1.96,8,2.1,0.694
qwen2.5:0.5b,2,2,0,1.96,10,2.25,0.748
qwen2.5:0.5b,2,2,1,1.96,10,10.71,0.537
qwen2.5:0.5b,2,2,2,1.96,10,7.69,0.485
qwen2.5:0.5b,2,2,3,1.96,10,5.92,0.572
qwen2.5:0.5b,2,2,4,1.96,10,3.42,1.798
qwen2.5:0.5b,2,2,5,1.96,10,17.1,1.214
qwen2.5:0.5b,2,2,6,1.96,10,2.85,0.524
qwen2.5:0.5b,2,2,0,1.96,12,2.88,0.685
qwen2.5:0.5b,2,2,1,1.96,12,3.62,0.842
qwen2.5:0.5b,2,2,2,1.96,12,1.68,0.639
qwen2.5:0.5b,2,2,3,1.96,12,9.6,0.607
qwen2.5:0.5b,2,2,4,1.96,12,12.03,0.771
qwen2.5:0.5b,2,2,5,1.96,12,11.9,2.356
qwen2.5:0.5b,2,2,6,1.96,12,3.49,0.642
qwen2.5:0.5b,4,0,0,3.85,0,3.83,0.939
