mistral:7b,0,2,6,12,1552244226,57599719,249,55263000,158,1264833000
mistral:7b,2,0,0,0,1207858913,74214516,185,47673000,131,1047365000
mistral:7b,2,0,1,0,1029185164,47613860,197,49341000,113,901735000
mistral:7b,2,0,2,0,1102233997,83875813,225,54369000,117,933115000
mistral:7b,2,0,3,0,1460645392,57326569,219,54379000,164,1314356000
mistral:7b,2,0,4,0,802225199,71010701,105,31087000,85,670686000
mistral:7b,2,0,5,0,1217904190,55362118,343,42710000,136,1087060000
mistral:7b,2,0,6,0,1226508789,66579972,258,43084000,133,1061586000
mistral:7b,2,0,0,2,1277373296,75618337,185,48093000,140,1117623000
mistral:7b,2,0,1,2,1254523024,78722008,197,48563000,137,1095260000
mistral:7b,2,0,2,2,1270285479,78389856,225,54871000,138,1104501000
mistral:7b,2,0,3,2,2783025725,74482935,219,54307000,326,2617689000
mistral:7b,2,0,4,2,2376298511,78351954,130,34757000,278,2231354000
mistral:7b,2,0,5,2,1372334741,72229875,371,43542000,150,1201283000
mistral:7b,2,0,6,2,1227894912,79174324,258,42433000,131,1047675999
mistral:7b,2,0,0,4,1418586670,77736242,185,48699000,157,1254959000
mistral:7b,2,0,1,4,1303258387,55376309,197,48313000,146,1165644000
mistral:7b,2,0,2,4,1381165325,77811655,225,53424000,152,1216234000
mistral:7b,2,0,3,4,1577514776,60837755,219,54299000,178,1426706000
mistral:7b,2,0,4,4,1427550847,62869717,148,41656000,161,1287176000
mistral:7b,2,0,5,4,2297600372,62683481,461,43112000,266,2140855000
mistral:7b,2,0,6,4,1167107122,77221153,258,43627000,121,968356000
mistral:7b,2,0,0,6,1416919453,76844019,185,47839000,157,1256655000
mistral:7b,2,0,1,6,1517989892,58165869,197,48473000,172,1378481000
mistral:7b,2,0,2,6,1316439683,81264128,225,54397000,143,1145638000
mistral:7b,2,0,3,6,1409672750,65520082,219,54377000,156,1254255000
mistral:7b,2,0,4,6,1303339890,74370770,151,42096000,144,1153162000
mistral:7b,2,0,5,6,1266139294,66170846,624,43788000,136,1092499000
mistral:7b,2,0,6,6,1462983762,77538695,258,42942000,158,1263737000
mistral:7b,2,0,0,8,1340322086,55820114,185,47613000,150,1199439000
mistral:7b,2,0,1,8,1260062014,77264384,197,47806000,138,1103473000
mistral:7b,2,0,2,8,1290299209,49879041,225,53532000,144,1155587000
mistral:7b,2,0,3,8,1571176912,71507847,219,54838000,176,1409615000
mistral:7b,2,0,4,8,1090343647,79583807,147,41554000,117,933085000
mistral:7b,2,0,5,8,1223704485,71094923,560,42830000,132,1061079999
mistral:7b,2,0,6,8,1474920464,76815268,258,43486000,160,1280704000
mistral:7b,2,0,0,10,1281831621,66966065,186,48575000,140,1119156000
mistral:7b,2,0,1,10,1188535030,73077274,198,48704000,129,1030172000
mistral:7b,2,0,2,10,1395895504,74618619,226,53511000,154,1233518000
mistral:7b,2,0,3,10,1858202020,53461059,220,54936000,213,1709638000
